SiteName,GeoID,GeoName,LoadDate,ProductID,Channel,SiteVisit,Bounce,SessionDuration(sec),PageView,AudioComplete,PDFDownload,SignupAttemps,StartDate,EndDate,TimeBucket
www.gov.in,1,India,2-Jul-21,1002345,Display,550,412,73,30,16,15,13,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,28-Sep-20,1002345,refferal,565,430,66,21,2,5,13,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,18-May-21,1002345,Direct,550,408,58,28,10,5,2,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,13-Dec-21,1002345,refferal,569,416,106,31,15,4,13,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,5-Apr-21,1002345,refferal,578,415,46,37,1,13,3,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,7-Dec-21,1002345,Direct,566,416,38,40,4,2,4,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,20-Oct-20,1002345,refferal,565,411,115,25,1,3,1,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,4-Oct-20,1002345,Direct,551,430,31,21,4,4,12,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,22-Aug-21,1002345,Display,560,419,40,33,7,18,4,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,13-Apr-21,1002345,refferal,571,413,107,32,2,9,9,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,28-Dec-20,1002345,Direct,553,426,31,22,4,4,1,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,27-Sep-20,1002345,refferal,573,400,120,33,4,3,13,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,18-May-21,1002345,refferal,570,407,73,35,1,15,10,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,8-Jun-21,1002345,Direct,569,415,114,23,12,3,9,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,15-Aug-21,1002345,Display,554,412,40,20,5,5,12,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,24-Apr-21,1002345,Display,556,403,44,32,11,13,10,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,22-Aug-21,1002345,Display,556,412,31,22,1,15,10,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,20-Oct-21,1002345,Display,568,428,34,23,8,16,14,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,28-Oct-21,1002345,Display,552,418,88,38,14,18,12,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,25-Oct-21,1002345,Direct,565,405,116,40,14,10,4,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,24-Jul-21,1002345,refferal,556,401,105,39,3,2,8,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,5-Dec-20,1002345,refferal,571,421,115,34,8,16,11,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,17-Sep-20,1002345,Direct,573,427,78,26,15,2,14,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,26-Jan-21,1002345,Display,576,410,32,31,7,8,7,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,8-Nov-20,1002345,Display,560,406,67,37,4,16,14,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,16-Jun-21,1002345,Display,551,407,102,39,2,16,1,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,15-Nov-21,1002345,Display,576,405,86,32,16,1,1,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,12-May-21,1002345,refferal,568,430,37,35,13,5,12,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,11-Mar-21,1002345,Display,562,416,98,29,7,10,15,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,26-Apr-21,1002345,Display,573,428,36,39,16,11,3,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,3-Jan-21,1002345,Display,561,424,104,24,4,6,14,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,1-Feb-21,1002345,Display,568,405,117,24,3,9,10,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,8-Oct-21,1002345,Display,552,410,92,20,3,10,2,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,17-Mar-21,1002345,Direct,571,403,58,22,8,10,4,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,6-Nov-20,1002345,refferal,562,403,99,40,3,11,7,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,10-Oct-21,1002345,Display,557,403,50,31,1,10,13,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,18-Aug-21,1002345,refferal,555,408,68,39,9,3,10,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,20-Nov-20,1002345,Direct,556,422,104,28,5,16,10,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,4-Nov-21,1002345,refferal,551,429,58,26,10,8,7,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,22-Jan-21,1002345,Display,563,426,90,20,14,10,4,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,13-Aug-21,1002345,Display,563,418,120,36,5,13,15,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,11-Nov-20,1002345,refferal,569,403,116,27,14,16,12,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,3-Feb-21,1002345,Direct,577,403,69,33,7,8,1,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,1-Aug-21,1002345,Display,554,428,49,38,7,7,10,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,22-Dec-20,1002345,refferal,553,421,85,38,7,9,3,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,30-Jan-21,1002345,Direct,580,409,74,32,16,17,15,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,7-Jun-21,1002345,Display,567,422,36,29,2,10,13,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,23-Apr-21,1002345,refferal,578,429,52,27,8,1,11,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,2-Jul-21,1002345,Direct,577,402,56,30,14,18,14,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,23-Feb-21,1002345,refferal,561,416,104,38,9,14,5,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,22-Nov-21,1002345,Direct,579,402,101,20,5,10,14,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,27-Dec-20,1002345,Display,575,420,79,30,13,3,10,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,21-Jul-21,1002345,refferal,552,426,45,26,10,6,8,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,13-Dec-21,1002345,refferal,569,405,105,38,16,6,12,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,3-Dec-20,1002345,Direct,573,412,116,32,6,12,12,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,6-May-21,1002345,Direct,550,425,101,31,11,5,7,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,7-Oct-21,1002345,refferal,555,401,30,27,10,1,4,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,22-Nov-20,1002345,refferal,578,403,106,34,8,7,10,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,28-Jul-21,1002345,Direct,560,405,69,25,11,2,14,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,24-Nov-20,1002345,refferal,576,406,95,22,11,16,4,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,13-Nov-21,1002345,Direct,555,425,64,20,12,8,9,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,27-Sep-21,1002345,refferal,568,430,40,36,10,5,5,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,17-Mar-21,1002345,Direct,567,424,81,34,7,12,3,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,21-Apr-21,1002345,refferal,553,430,37,30,16,5,3,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,31-May-21,1002345,Display,580,412,112,25,14,10,7,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,8-Apr-21,1002345,Display,580,424,30,40,5,3,2,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,27-Jun-21,1002345,refferal,571,426,57,37,2,7,2,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,14-Sep-21,1002345,refferal,550,403,87,28,12,10,4,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,8-Oct-21,1002345,Direct,575,421,90,26,4,17,2,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,24-Sep-20,1002345,Direct,577,425,89,20,7,11,5,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,31-Dec-20,1002345,refferal,554,428,118,24,11,12,10,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,30-Jul-21,1002345,refferal,580,415,113,38,14,9,6,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,11-Dec-20,1002345,refferal,575,406,120,23,2,1,3,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,1-Nov-20,1002345,refferal,556,428,86,24,15,8,14,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,8-Sep-21,1002345,refferal,560,407,45,35,9,12,4,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,12-Dec-20,1002345,Direct,559,400,49,34,9,6,14,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,28-Sep-21,1002345,Display,580,404,100,27,7,2,7,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,19-Oct-20,1002345,refferal,551,417,102,32,5,2,14,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,9-Jun-21,1002345,Display,577,426,80,31,11,14,7,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,30-Mar-21,1002345,refferal,578,403,48,25,11,9,1,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,19-May-21,1002345,Display,561,414,79,26,1,15,12,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,21-Nov-20,1002345,refferal,554,413,72,25,6,15,3,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,8-Sep-21,1002345,Display,562,405,84,23,14,6,9,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,26-Jul-21,1002345,Direct,559,402,107,28,11,16,3,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,17-Dec-20,1002345,refferal,558,409,111,39,6,2,14,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,21-Oct-21,1002345,Direct,553,415,119,35,2,10,7,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,6-Apr-21,1002345,Display,559,429,101,35,2,16,5,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,15-Nov-20,1002345,Display,571,414,50,28,14,10,4,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,8-Mar-21,1002345,refferal,560,405,97,30,10,16,4,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,14-Sep-20,1002345,Display,570,430,44,38,7,16,8,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,29-May-21,1002345,refferal,554,420,49,22,15,16,13,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,26-Nov-21,1002345,Display,580,413,35,24,9,9,1,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,17-Oct-20,1002345,refferal,566,430,69,30,10,15,10,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,7-Dec-21,1002345,Display,559,407,53,22,16,6,12,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,15-Apr-21,1002345,Display,564,401,86,21,9,11,11,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,1-Apr-21,1002345,Direct,576,428,58,26,16,13,4,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,21-Mar-21,1002345,Direct,577,418,104,37,12,15,6,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,19-Jan-21,1002345,refferal,561,411,51,35,5,10,15,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,15-Aug-21,1002345,Direct,557,412,79,22,3,11,9,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,29-Jul-21,1002345,refferal,569,422,83,33,5,13,5,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,11-Sep-21,1002345,Direct,554,405,43,23,1,5,11,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,15-Dec-20,1002345,Direct,568,401,94,26,1,13,11,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,11-Nov-21,1002345,Direct,563,415,63,26,4,14,11,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,29-Jul-21,1002345,Display,571,413,37,20,12,3,5,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,6-Apr-21,1002345,Display,563,425,83,39,6,6,12,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,10-Sep-21,1002345,refferal,576,405,112,33,9,18,7,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,20-Jan-21,1002345,Display,551,428,93,38,12,16,6,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,3-Apr-21,1002345,refferal,566,423,45,20,6,4,12,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,2-Nov-21,1002345,Display,579,419,61,34,16,8,7,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,25-Jul-21,1002345,refferal,550,402,72,28,8,16,12,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,22-Sep-21,1002345,Display,554,405,67,32,13,3,12,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,11-Dec-20,1002345,refferal,554,400,101,33,2,5,5,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,1-Jul-21,1002345,Display,557,400,45,34,15,17,14,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,30-Oct-21,1002345,refferal,564,407,49,30,7,16,12,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,19-Sep-21,1002345,refferal,576,425,97,23,15,15,11,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,9-Aug-21,1002345,refferal,566,423,64,38,14,3,14,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,14-Feb-21,1002345,Direct,562,408,84,28,4,13,15,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,19-Mar-21,1002345,refferal,573,427,87,33,16,14,14,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,1-Mar-21,1002345,Direct,572,427,57,23,4,18,2,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,13-Jun-21,1002345,refferal,569,404,84,26,4,17,4,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,23-Mar-21,1002345,Direct,574,416,78,36,12,13,2,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,2-Feb-21,1002345,refferal,573,411,62,39,5,6,7,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,6-Oct-21,1002345,Display,555,416,48,25,13,6,1,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,20-Sep-21,1002345,refferal,554,400,65,20,14,12,5,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,5-Feb-21,1002345,refferal,579,429,40,40,16,1,1,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,27-Jun-21,1002345,refferal,560,402,92,25,2,2,6,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,19-Nov-20,1002345,Direct,555,412,55,28,5,17,11,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,26-Aug-21,1002345,Display,563,407,91,27,10,9,8,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,24-Jan-21,1002345,refferal,558,411,119,24,2,8,8,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,8-Jul-21,1002345,refferal,577,418,69,20,7,14,7,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,20-Sep-20,1002345,refferal,553,418,43,39,3,5,13,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,1-May-21,1002345,refferal,570,417,69,34,7,3,9,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,13-Oct-21,1002345,Display,550,418,82,33,12,6,6,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,9-Jan-21,1002345,Display,580,415,107,23,5,16,4,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,18-Oct-21,1002345,refferal,579,416,96,35,15,6,7,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,9-Nov-21,1002345,refferal,553,414,66,36,1,17,12,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,4-Jun-21,1002345,refferal,576,416,74,29,14,10,1,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,3-Oct-20,1002345,refferal,568,423,38,32,7,10,7,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,26-Nov-20,1002345,Direct,551,419,77,40,8,18,13,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,7-Nov-20,1002345,Display,555,415,43,30,7,10,15,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,10-Oct-20,1002345,refferal,571,408,68,35,11,18,2,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,17-Sep-20,1002345,Direct,556,420,108,21,4,2,12,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,11-Oct-21,1002345,Display,551,411,100,26,2,18,7,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,25-Aug-21,1002345,Display,551,416,35,23,7,14,3,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,21-Aug-21,1002345,refferal,554,417,118,40,8,7,9,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,31-Oct-20,1002345,refferal,565,409,51,26,3,5,14,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,6-Oct-21,1002345,refferal,580,409,105,33,6,1,10,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,30-Nov-20,1002345,Display,557,422,45,22,6,8,7,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,15-Oct-21,1002345,Display,571,422,42,32,12,16,8,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,23-Feb-21,1002345,Direct,568,425,54,37,5,3,15,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,19-Jul-21,1002345,Direct,565,405,100,24,11,10,10,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,26-Feb-21,1002345,refferal,569,419,78,27,9,12,6,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,3-Oct-21,1002345,Display,574,414,110,21,1,11,5,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,6-Mar-21,1002345,Direct,570,417,96,31,14,4,8,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,21-Sep-21,1002345,Direct,553,418,103,33,2,2,8,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,16-Jun-21,1002345,Direct,575,427,32,36,2,9,9,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,12-Apr-21,1002345,Display,562,423,63,21,15,6,11,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,7-Oct-21,1002345,Direct,572,427,117,21,15,14,12,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,18-Dec-20,1002345,refferal,551,430,70,38,1,6,11,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,28-Dec-20,1002345,Direct,570,422,38,23,12,8,9,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,17-Oct-20,1002345,Direct,577,410,97,38,3,1,10,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,25-Jun-21,1002345,Direct,555,420,117,35,3,15,2,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,15-Sep-20,1002345,Direct,561,400,91,25,8,5,2,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,29-Jul-21,1002345,Direct,567,422,66,23,4,14,15,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,7-May-21,1002345,refferal,580,430,89,25,14,5,11,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,2-Jan-21,1002345,Display,558,420,79,31,6,4,4,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,8-Jun-21,1002345,refferal,565,416,42,36,11,7,15,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,23-Jan-21,1002345,refferal,572,401,54,36,9,4,2,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,16-Apr-21,1002345,Display,556,406,41,26,2,11,12,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,7-Aug-21,1002345,Display,559,420,112,38,1,8,11,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,29-May-21,1002345,Display,570,409,89,37,6,3,9,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,31-Jan-21,1002345,Direct,554,415,86,23,10,18,5,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,8-Nov-21,1002345,Direct,568,400,86,29,6,2,5,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,5-May-21,1002345,refferal,576,415,77,33,1,17,9,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,21-Mar-21,1002345,refferal,556,405,61,24,4,13,6,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,31-Jul-21,1002345,Direct,558,427,43,22,7,5,9,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,18-Jul-21,1002345,refferal,561,407,63,30,10,15,1,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,22-Nov-21,1002345,Display,564,405,59,32,16,7,10,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,11-Sep-20,1002345,Direct,580,424,88,24,13,6,2,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,24-Aug-21,1002345,refferal,573,424,77,33,4,16,9,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,10-Sep-21,1002345,Email,551,430,86,22,14,6,12,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,3-May-21,1002345,Paid,559,415,96,30,6,11,4,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,17-Apr-21,1002345,Email,550,425,103,32,8,6,6,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,7-Jun-21,1002345,Paid,570,403,87,31,10,2,14,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,20-Jan-21,1002345,Paid,573,426,61,37,13,8,7,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,25-Jul-21,1002345,Email,556,425,82,25,10,7,8,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,5-Jan-21,1002345,Email,554,418,67,28,6,14,1,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,4-Oct-20,1002345,Paid,569,405,89,40,13,4,3,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,13-Apr-21,1002345,Paid,572,410,90,29,9,3,9,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,16-Aug-21,1002345,Paid,563,403,66,35,14,17,9,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,20-Aug-21,1002345,Email,561,418,75,32,16,10,12,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,7-Oct-21,1002345,Paid,550,421,48,35,6,11,9,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,21-Jul-21,1002345,Email,563,406,112,31,11,12,4,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,1-Jun-21,1002345,Paid,556,423,81,31,2,3,1,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,24-Jan-21,1002345,Email,570,423,103,36,15,12,13,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,13-Dec-21,1002345,Paid,558,400,58,25,13,6,13,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,5-Nov-20,1002345,Paid,565,409,107,25,10,12,9,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,28-Mar-21,1002345,Paid,555,405,35,29,4,4,14,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,22-Jan-21,1002345,Paid,562,424,82,31,9,16,6,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,16-Dec-20,1002345,Paid,560,422,88,22,4,14,9,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,20-May-21,1002345,Paid,574,401,106,21,2,8,11,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,7-Oct-21,1002345,Email,555,409,83,34,1,17,3,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,21-Apr-21,1002345,Paid,567,405,73,30,14,7,15,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,31-Jul-21,1002345,Paid,577,410,113,33,3,7,13,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,14-Oct-20,1002345,Email,564,425,39,38,15,11,5,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,25-Oct-21,1002345,Paid,573,417,33,32,6,7,12,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,8-Oct-21,1002345,Email,565,410,103,20,4,3,9,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,3-Dec-21,1002345,Paid,562,409,40,22,3,4,5,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,7-Jan-21,1002345,Paid,556,406,69,22,16,18,4,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,12-Sep-21,1002345,Email,570,410,39,28,15,14,7,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,7-Jan-21,1002345,Email,557,415,63,27,12,7,12,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,22-Mar-21,1002345,Email,580,427,70,34,1,8,14,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,2-May-21,1002345,Email,579,400,82,40,13,16,4,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,22-Sep-20,1002345,Paid,556,419,107,36,9,13,13,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,21-Apr-21,1002345,Email,575,400,45,28,3,12,1,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,5-Oct-21,1002345,Email,551,406,44,30,12,17,12,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,16-Jul-21,1002345,Paid,567,428,76,21,12,1,9,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,16-Oct-21,1002345,Email,555,421,103,36,2,2,14,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,13-Mar-21,1002345,Paid,574,416,37,39,16,11,6,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,13-Dec-20,1002345,Email,556,405,76,31,2,14,12,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,5-Nov-20,1002345,Paid,558,401,71,36,6,7,11,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,20-Sep-20,1002345,Paid,556,404,73,34,7,15,3,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,6-Apr-21,1002345,Paid,577,419,77,33,15,16,2,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,22-Jun-21,1002345,Paid,565,422,117,24,6,16,1,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,13-Apr-21,1002345,Email,554,411,120,32,8,10,7,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,26-Jul-21,1002345,Paid,551,404,86,37,2,12,9,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,13-Jan-21,1002345,Email,574,407,91,30,14,17,5,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,30-Dec-20,1002345,Email,576,430,88,28,14,1,2,10-Sep-20,20-Dec-21,LTD
www.gov.in,1,India,10-Jun-21,1002345,Paid,579,427,56,26,13,11,2,10-Sep-20,20-Dec-21,LTD
